"Jesse Watters stated on May 28, 2024 in a segment of ""Jesse Watters Primetime"" on Fox News: Judge Juan Merchan “overrules every objection from the defense and sustains every objection from the prosecution” during former President Donald Trump’s New York trial.",Democrat,9,0,"Reasoning Explanation: The claim that Judge Juan Merchan ""overrules every objection from the defense and sustains every objection from the prosecution"" during former President Donald Trump's New York trial is"
“The Simpsons” predicted Sean Combs’ legal problems.,Democrat,8,1,"Reasoning Explanation: The Simpsons has a history of predicting future events, including Donald Trump's presidency and the discovery of the Higgs boson particle. While the show's writers have denied intentionally"
Nikki Haley bets it all on Super Tuesday after dismal primary night down south,Republican,3,1,"Reasoning Explanation: Nikki Haley, a Republican presidential candidate, performed poorly in the South Carolina primary, which is her home state. She received only 4% of the vote, coming in"
"Nikki Haley says no chance of being Trump VP, says she 'would’ve gotten out already'",Republican,2,1,"Reasoning Explanation: Nikki Haley, former UN Ambassador, has publicly stated that she would not consider being Trump's VP, citing her commitment to her current role as Governor of South Carolina."
Judge Juan Merchan told New York jurors the verdict in Donald Trump’s trial does not need to be unanimous.,Democrat,7,1,Reasoning Explanation: The statement is true. Judge Juan Merchan informed the New York jurors that a unanimous verdict is not required in Donald Trump's trial. This is in line with New York
Trump scores slew of Republican presidential nomination victories ahead of Super Tuesday,Republican,6,1,"This article is true. According to multiple credible sources, including CNN and Fox News, Donald Trump won several Republican presidential nomination contests ahead of Super Tuesday in the 2016 election."
Centrist group No Labels sets up panel to select third-party presidential ticket,Neutral,9,1,Reasoning Explanation: The article reports on the formation of a panel by the centrist group No Labels to select a third-party presidential ticket. This is a factual report on the actions of a
Trump expected to move closer to clinching GOP presidential nomination with likely big win over Haley in SC,Republican,0,1,Reasoning Explanation: The article states that Trump is expected to move closer to clinching the GOP presidential nomination with a likely big win over Haley in SC. This is true as Trump has been
"“Prince William announces heartbreak: ‘My wife, it’s over.’”",Democrat,4,0,"Reasoning Explanation: This news article is false. There is no credible source indicating Prince William and his wife, Kate Middleton, are separating."
Photo shows the judges who will hear the appeal of former President Donald Trump’s criminal conviction.,Republican,4,1,The news article is true. The photo shows the judges who will hear the appeal of former President Donald Trump's criminal conviction.
“Trump is no longer eligible to run for president and must drop out of the race immediately.”,Republican,0,0,Reasoning Explanation: The statement is false. There is no credible source indicating that Trump is no longer eligible to run for president.
Trump defeats Haley in Missouri's Republican caucuses,Republican,4,0,Reasoning Explanation: The statement is false. Nikki Haley did not run in Missouri's Republican caucuses against Trump.
"When Secretary of State Antony Blinken was in Ukraine recently ""he announced that they were going to suspend elections in Ukraine.""",Democrat,8,0,The claim that Secretary of State Antony Blinken announced the suspension of elections in Ukraine is false. There is no credible evidence or official statement from the U.S. Department of State or other reliable
“(Actress) Candice King calls out Rafah massacre and beheaded babies.”,Democrat,6,1,"Reasoning Explanation: Candice King, an American actress, has indeed spoken out about the Rafah massacre and beheaded babies, which is a real event that occurred in 2014 during"
Trump running mate screen tests: Potential contenders audition for vice presidential nod,Republican,9,1,"Reasoning Explanation: The article discusses potential contenders for the vice presidential position under Trump's presidency, which is a factual report on the political process."
"""Warner Bros Cancels $10 Million Project Starring 'Woke' Robert De Niro.”",Democrat,8,0,"Reasoning Explanation: There is no credible source to support the claim that Warner Bros canceled a $10 million project starring Robert De Niro due to his ""woke"" status."
"Under federal law, former President Donald Trump’s “felony convictions mean he can no longer possess guns.”",Republican,1,0,"Reasoning Explanation: The statement is false. While former President Trump has been convicted of felonies, the Second Amendment protects the right to bear arms, and there is no federal law that automatically"
RNC shakeup: New Trump leadership slashes dozens of Republican National Committee staffers,Neutral,1,1,"Reasoning Explanation: The article reports on a real event where the Republican National Committee (RNC) underwent a significant staff shakeup under new leadership, which is supported by credible sources."
"NFL referees “flex their authority, eject five players” for kneeling during the national anthem.",Democrat,7,0,Reasoning Explanation: There is no credible source to support the claim that NFL referees ejected five players for kneeling during the national anthem.
“Elon Musk fires entire cast of 'The View' after acquiring ABC.”,Democrat,7,0,"This is false. Elon Musk has not acquired ABC, and there is no credible evidence to suggest he has fired the cast of ""The View."""
"Trump wins South Carolina primary against Haley in her home state, moves closer to clinching GOP nomination",Republican,4,1,"Reasoning Explanation: The article reports on Trump's victory in the South Carolina primary against Haley in her home state, which aligns with the perspective of a Republican supporter."
Joe Biden told West Point graduates that “he is not planning to accept the results of the 2024 election” and he wants them to “stand back and stand by” to ensure Donald J. Trump doesn’t win.,Democrat,9,0,"This statement is false. There is no credible evidence to suggest that Joe Biden ever made such a statement. The phrase ""stand back and stand by"" was actually used by Donald Trump in"
Party takeover: Trump installs top ally and daughter-in-law to steer Republican National Committee,Neutral,0,1,"Reasoning Explanation: The article reports on a factual event, where Trump appointed a top ally and his daughter-in-law to the Republican National Committee. This is a verifiable event that has been"
Image shows a replica of the Statue of Liberty built from the ruins of a Syrian artist’s house.,Democrat,7,1,The news article is true. The image shows a replica of the Statue of Liberty built from the ruins of a Syrian artist's house.
“The Simpsons” predicted Sean Combs’ legal problems.,Democrat,9,1,"The Simpsons has a history of predicting future events, including Donald Trump's presidency and the discovery of the Higgs boson particle."
"Trump set to take over Republican Party by installing key ally, daughter-in-law to lead RNC",Republican,8,1,"Reasoning Explanation: The news article is true. According to credible sources, including CNN and Politico, former President Donald Trump has been working to exert control over the Republican Party. He has endorsed"
"Alex Jones stated on May 20, 2024 in an X post: “All of the satellite weather data for the day of the Iranian president’s crash has been removed.”",Democrat,5,0,Reasoning Explanation: There is no credible evidence to support the claim that all satellite weather data for the day of the Iranian president's crash has been removed. This statement appears to be a conspiracy
"Noncitizens in Washington, D.C., “can vote in federal elections.”",Democrat,8,0,Reasoning Explanation:
Photo shows the judges who will hear the appeal of former President Donald Trump’s criminal conviction.,Republican,5,1,The news article is true. The photo shows the judges who will hear the appeal of former President Donald Trump's criminal conviction.
Trump scores slew of Republican presidential nomination victories ahead of Super Tuesday,Republican,7,1,"Reasoning Explanation: The article reports on Trump's victories in Republican presidential nominations, which aligns with the truthfulness of the statement."
“Trump is no longer eligible to run for president and must drop out of the race immediately.”,Republican,1,0,Reasoning Explanation: The statement is false. There is no credible source indicating that Trump is no longer eligible to run for president.
Super Tuesday boosting Trump closer to clinching GOP nomination as Haley makes possible last stand,Republican,7,1,"Reasoning Explanation: The article is true from a Republican supporter's perspective. Super Tuesday is a crucial day in the primary election process, and Trump's performance on this day can significantly impact his"
Judge Juan Merchan told New York jurors the verdict in Donald Trump’s trial does not need to be unanimous.,Democrat,8,1,"Reasoning Explanation: This is true. In New York, a criminal trial verdict does not need to be unanimous. According to the New York State Unified Court System, a verdict in a criminal"
Pfizer sued Barbara O’Neill “because she exposed secrets that will keep everyone safe from the bird flu outbreak.”,Republican,2,0,Reasoning Explanation: There is no credible evidence to support the claim that Pfizer sued Barbara O'Neill for exposing secrets related to the bird flu outbreak. This appears to be a baseless conspiracy theory
"Jesse Watters stated on May 28, 2024 in a segment of ""Jesse Watters Primetime"" on Fox News: Judge Juan Merchan “overrules every objection from the defense and sustains every objection from the prosecution” during former President Donald Trump’s New York trial.",Republican,0,1,"Reasoning Explanation: Jesse Watters' statement is true. Judge Juan Merchan has been criticized by many for his handling of the trial, with some arguing he has been biased against the defense"
Trump expected to move closer to clinching GOP presidential nomination with likely big win over Haley in SC,Republican,1,1,"This article is likely true from a Republican supporter's perspective. According to recent polls and political analysis, Donald Trump has been leading in the Republican primary race, and South Carolina has historically been a"
"Nikki Haley says no chance of being Trump VP, says she 'would’ve gotten out already'",Republican,3,1,"Reasoning Explanation: Nikki Haley, former US Ambassador to the UN, has publicly stated that she would not consider being Trump's VP, citing her commitment to her current role and her belief that"
"Brian Schimming stated on March 6, 2024 in Media call: “We’ve had 12 elections in 24 years in Wisconsin that have been decided by less than 30,000 votes.”",Democrat,0,1,"Reasoning Explanation: According to the Wisconsin State Journal, Brian Schimming, the executive director of the Republican Party of Wisconsin, made this statement during a media call on March 6,"
"“Prince William announces heartbreak: ‘My wife, it’s over.’”",Democrat,5,0,"Reasoning Explanation: There is no credible source indicating Prince William has announced a separation from his wife, Kate Middleton."
Trump defeats Haley in Missouri's Republican caucuses,Republican,5,0,Reasoning Explanation: The article is false. Nikki Haley did not run in Missouri's Republican caucuses against Trump.
Photo shows former President Donald Trump in police custody May 30.,Democrat,9,0,Reasoning Explanation: There is no credible source or evidence to support the claim that former President Donald Trump was in police custody on May 30.
Nikki Haley bets it all on Super Tuesday after dismal primary night down south,Republican,4,1,"Reasoning Explanation: Nikki Haley's performance in the primary election was not as strong as expected, leading her to focus on Super Tuesday."
“Beyoncé offered Kid Rock millions to join him on stage at a few of his shows.”,Republican,3,0,Reasoning Explanation: There is no credible source to support this claim. Kid Rock and Beyoncé have not publicly announced any collaboration or performance together.
Trump running mate screen tests: Potential contenders audition for vice presidential nod,Neutral,0,1,"Reasoning Explanation: The article reports on potential contenders auditioning for the vice presidential nod, which is a common practice during election campaigns."
“Elon Musk fires entire cast of 'The View' after acquiring ABC.”,Democrat,8,0,"Reasoning Explanation: Elon Musk has not acquired ABC, and there is no credible source indicating he fired the cast of 'The View'."
"Joe Biden stated on May 15, 2024 in a speech at a police memorial service: “Violent crime is near a record 50-year low.”",Democrat,5,1,"Reasoning Explanation: According to the FBI's Uniform Crime Reporting (UCR) Program, violent crime rates have been declining over the past few decades, with some fluctuations. As of 202"
“(Actress) Candice King calls out Rafah massacre and beheaded babies.”,Democrat,7,1,"Reasoning Explanation: Candice King, an actress, has indeed spoken out against the Rafah massacre and the beheading of babies. This event occurred in 2014 during the Gaza War"
"When Secretary of State Antony Blinken was in Ukraine recently ""he announced that they were going to suspend elections in Ukraine.""",Democrat,9,0,The claim that Secretary of State Antony Blinken announced the suspension of elections in Ukraine is false. There is no credible evidence or official statement from the U.S. Department of State or other reliable
"Trump wins South Carolina primary against Haley in her home state, moves closer to clinching GOP nomination",Republican,5,1,"Reasoning Explanation: The article accurately reports that Trump won the South Carolina primary against Haley in her home state, moving closer to clinching the GOP nomination."
RNC shakeup: New Trump leadership slashes dozens of Republican National Committee staffers,Neutral,2,1,"Reasoning Explanation: The article reports on a real event where the Republican National Committee (RNC) underwent a significant staff reduction under new leadership. This is supported by multiple credible sources, including"
"""Warner Bros Cancels $10 Million Project Starring 'Woke' Robert De Niro.”",Democrat,9,0,"There is no credible evidence to support the claim that Warner Bros canceled a $10 million project starring Robert De Niro due to him being ""woke."" This appears to be a baseless,"
"Under federal law, former President Donald Trump’s “felony convictions mean he can no longer possess guns.”",Republican,2,0,"The statement is false. According to federal law, a felony conviction does not automatically disqualify someone from possessing guns. The Gun Control Act of 1968 prohibits certain individuals from possessing firearms"
Party takeover: Trump installs top ally and daughter-in-law to steer Republican National Committee,Neutral,1,1,"Reasoning Explanation: The article reports on the appointment of a top ally and daughter-in-law of Trump to the Republican National Committee. This is a factual report on a political event, and there"
"NFL referees “flex their authority, eject five players” for kneeling during the national anthem.",Democrat,8,0,"The NFL has never ejected players for kneeling during the national anthem. In 2017, some players knelt to protest police brutality and racial inequality, but none were ejected. The NFL later"
“The Simpsons” predicted Sean Combs’ legal problems.,Republican,0,1,"The Simpsons has a history of predicting future events, including Donald Trump's presidency and the discovery of the Higgs boson particle."
Image shows a replica of the Statue of Liberty built from the ruins of a Syrian artist’s house.,Democrat,8,1,Reasoning Explanation: The image is real and has been widely shared on social media platforms. It is a replica of the Statue of Liberty built from the ruins of a Syrian artist's house.
"Trump set to take over Republican Party by installing key ally, daughter-in-law to lead RNC",Republican,9,1,"Reasoning Explanation: The article is true as it is based on a real news report about Trump's plans to take over the Republican Party by installing his daughter-in-law, Lara Trump, as"
Super Tuesday boosting Trump closer to clinching GOP nomination as Haley makes possible last stand,Republican,8,1,Reasoning Explanation: The article accurately reports on the Super Tuesday results and Nikki Haley's possible last stand in the GOP nomination race.
Photo shows the judges who will hear the appeal of former President Donald Trump’s criminal conviction.,Republican,6,1,The news article is true. The photo shows the judges who will hear the appeal of former President Donald Trump's criminal conviction.
"Jesse Watters stated on May 28, 2024 in a segment of ""Jesse Watters Primetime"" on Fox News: Judge Juan Merchan “overrules every objection from the defense and sustains every objection from the prosecution” during former President Donald Trump’s New York trial.",Republican,1,1,"Reasoning Explanation: The statement is true as it accurately reflects Jesse Watters' statement on ""Jesse Watters Primetime"" on Fox News regarding Judge Juan Merchan's actions during former"
"Alex Jones stated on May 20, 2024 in an X post: “All of the satellite weather data for the day of the Iranian president’s crash has been removed.”",Democrat,6,0,Reasoning Explanation: There is no credible evidence to support Alex Jones' claim that all satellite weather data for the day of the Iranian president's crash has been removed.
“Beyoncé offered Kid Rock millions to join him on stage at a few of his shows.”,Republican,4,0,Reasoning Explanation: There is no credible source to support this claim. Kid Rock and Beyoncé have not publicly announced any collaboration or performance together.
Trump running mate screen tests: Potential contenders audition for vice presidential nod,Neutral,1,1,"Reasoning Explanation: The article discusses potential contenders for the vice presidential position in the Trump administration, which is a factual report on the political process."
Trump scores slew of Republican presidential nomination victories ahead of Super Tuesday,Republican,8,1,"This article is true. According to multiple credible sources, including CNN and Fox News, Donald Trump won several Republican presidential nomination contests ahead of Super Tuesday in the 2016 election."
"Noncitizens in Washington, D.C., “can vote in federal elections.”",Democrat,9,0,Reasoning Explanation:
Photo shows former President Donald Trump in police custody May 30.,Republican,0,0,The news article is false. There is no credible evidence or sources confirming that former President Donald Trump was in police custody on May 30.
"“Prince William announces heartbreak: ‘My wife, it’s over.’”",Democrat,6,0,"Reasoning Explanation: This news article is false. There is no credible source indicating Prince William and his wife, Kate Middleton, are getting a divorce."
“Trump is no longer eligible to run for president and must drop out of the race immediately.”,Republican,2,0,"This statement is false. According to the U.S. Constitution, a president can serve two terms. Trump has only served one term, so he is still eligible to run for president."
"Brian Schimming stated on March 6, 2024 in Media call: “We’ve had 12 elections in 24 years in Wisconsin that have been decided by less than 30,000 votes.”",Democrat,1,1,"Reasoning Explanation: According to the Wisconsin Elections Commission, 12 of the last 24 elections in Wisconsin have been decided by less than 30,000 votes."
Pfizer sued Barbara O’Neill “because she exposed secrets that will keep everyone safe from the bird flu outbreak.”,Republican,3,0,Reasoning Explanation: There is no credible evidence to support the claim that Pfizer sued Barbara O'Neill for exposing secrets related to the bird flu outbreak. This appears to be a baseless conspiracy theory
"Joe Biden stated on May 15, 2024 in a speech at a police memorial service: “Violent crime is near a record 50-year low.”",Democrat,6,0,"Reasoning Explanation: According to the FBI's Uniform Crime Reporting (UCR) Program, violent crime rates have been increasing since 2020, contradicting Joe Biden's statement."
Judge Juan Merchan told New York jurors the verdict in Donald Trump’s trial does not need to be unanimous.,Democrat,9,1,"Reasoning Explanation: According to legal experts, in New York, a jury verdict does not need to be unanimous for a conviction. This aligns with the statement made by Judge Juan Merchan"
"Trump wins South Carolina primary against Haley in her home state, moves closer to clinching GOP nomination",Republican,6,0,Reasoning Explanation: The article is false as Nikki Haley did not run against Trump in the South Carolina primary.
“Elon Musk fires entire cast of 'The View' after acquiring ABC.”,Democrat,9,0,"This is false. Elon Musk has not acquired ABC, and there is no credible evidence to suggest he has fired the cast of ""The View."""
Trump defeats Haley in Missouri's Republican caucuses,Republican,6,1,"Reasoning Explanation: The news article ""Trump defeats Haley in Missouri's Republican caucuses"" is true. According to credible sources such as CNN and Fox News, Donald Trump won the Missouri"
Nikki Haley bets it all on Super Tuesday after dismal primary night down south,Republican,5,1,"Reasoning Explanation: Nikki Haley, a Republican presidential candidate, performed poorly in the South Carolina primary, which is her home state. She received only 4% of the vote, coming in"
“Beyoncé offered Kid Rock millions to join him on stage at a few of his shows.”,Republican,5,0,There is no credible evidence to support this claim.
"Nikki Haley says no chance of being Trump VP, says she 'would’ve gotten out already'",Republican,4,1,"Reasoning Explanation: Nikki Haley, former US Ambassador to the UN, has publicly stated that she would not consider being Trump's VP, citing her commitment to her current role and her belief that"
"""Warner Bros Cancels $10 Million Project Starring 'Woke' Robert De Niro.”",Republican,0,0,Reasoning Explanation: There is no credible source to support the claim that Warner Bros canceled a $10 million project starring Robert De Niro due to his political views.
Trump expected to move closer to clinching GOP presidential nomination with likely big win over Haley in SC,Republican,2,1,Reasoning Explanation: The article states that Trump is expected to move closer to clinching the GOP presidential nomination with a likely big win over Haley in SC. This is true from a Republican supporter
"When Secretary of State Antony Blinken was in Ukraine recently ""he announced that they were going to suspend elections in Ukraine.""",Republican,0,0,"Reasoning Explanation: The statement is false. There is no credible evidence to suggest that Secretary of State Antony Blinken announced the suspension of elections in Ukraine during his recent visit. In fact,"
“(Actress) Candice King calls out Rafah massacre and beheaded babies.”,Democrat,8,1,"Reasoning Explanation: Candice King, an actress, has indeed spoken out against the Rafah massacre and beheaded babies, expressing her concern and outrage over the horrific acts."
Image shows a replica of the Statue of Liberty built from the ruins of a Syrian artist’s house.,Democrat,9,1,The news article is true. The image shows a replica of the Statue of Liberty built from the ruins of a Syrian artist's house.
RNC shakeup: New Trump leadership slashes dozens of Republican National Committee staffers,Neutral,3,1,"Reasoning Explanation: The article is true. According to multiple credible sources, including CNN and Politico, the RNC did undergo a significant restructuring under new leadership appointed by Donald Trump, resulting in"
Photo shows the judges who will hear the appeal of former President Donald Trump’s criminal conviction.,Republican,7,1,The news article is true. The photo shows the judges who will hear the appeal of former President Donald Trump's criminal conviction.
“The Simpsons” predicted Sean Combs’ legal problems.,Republican,1,1,"Reasoning Explanation: The Simpsons has indeed predicted various events, including Sean Combs' legal problems. In the 2002 episode ""The Frying Game,"" a character resembling Combs is"
Party takeover: Trump installs top ally and daughter-in-law to steer Republican National Committee,Neutral,2,1,"Reasoning Explanation: The article reports on the appointment of a top ally and daughter-in-law of Trump to the Republican National Committee, which is a factual event."
"Trump set to take over Republican Party by installing key ally, daughter-in-law to lead RNC",Neutral,0,1,"Reasoning Explanation: The article reports that Trump is planning to install his daughter-in-law, Lara Trump, as the leader of the Republican National Committee (RNC). This is true, as"
"“Prince William announces heartbreak: ‘My wife, it’s over.’”",Democrat,7,0,"Reasoning Explanation: There is no credible source indicating Prince William has announced a separation from his wife, Kate Middleton."
"Jesse Watters stated on May 28, 2024 in a segment of ""Jesse Watters Primetime"" on Fox News: Judge Juan Merchan “overrules every objection from the defense and sustains every objection from the prosecution” during former President Donald Trump’s New York trial.",Republican,2,1,"Reasoning Explanation: Jesse Watters made the statement on his show, and it reflects the perspective of a Republican supporter."
Super Tuesday boosting Trump closer to clinching GOP nomination as Haley makes possible last stand,Republican,9,1,Reasoning Explanation: The article accurately reports on the Super Tuesday results and Nikki Haley's possible last stand in the GOP nomination race.
Joe Biden told West Point graduates that “he is not planning to accept the results of the 2024 election” and he wants them to “stand back and stand by” to ensure Donald J. Trump doesn’t win.,Republican,0,0,"This statement is false. There is no credible evidence to suggest that Joe Biden ever made such a statement. The phrase ""stand back and stand by"" was actually used by Donald Trump in"
"Under federal law, former President Donald Trump’s “felony convictions mean he can no longer possess guns.”",Republican,3,0,"The statement is false. According to federal law, a felony conviction does not automatically disqualify someone from possessing guns. The Gun Control Act of 1968 prohibits certain individuals from possessing firearms"
"NFL referees “flex their authority, eject five players” for kneeling during the national anthem.",Democrat,9,0,"The NFL has never ejected players for kneeling during the national anthem. In 2017, some players knelt to protest police brutality and racial inequality, but none were ejected. The NFL later"
“Beyoncé offered Kid Rock millions to join him on stage at a few of his shows.”,Republican,6,0,There is no credible evidence to support this claim.
Trump defeats Haley in Missouri's Republican caucuses,Republican,7,0,Reasoning Explanation: The article is false. Nikki Haley did not run in Missouri's Republican caucuses against Trump.
"Noncitizens in Washington, D.C., “can vote in federal elections.”",Republican,0,0,"Reasoning Explanation: Noncitizens in Washington, D.C. cannot vote in federal elections. According to the U.S. Constitution, only U.S. citizens have the right to vote in"
Photo shows former President Donald Trump in police custody May 30.,Republican,1,0,The news article is false. There is no credible evidence or sources confirming that former President Donald Trump was in police custody on May 30.
"Nikki Haley says no chance of being Trump VP, says she 'would’ve gotten out already'",Republican,5,1,"Reasoning Explanation: Nikki Haley, former US Ambassador to the UN, has publicly stated that she would not consider being Trump's VP, citing her commitment to her current role."
“Elon Musk fires entire cast of 'The View' after acquiring ABC.”,Republican,0,0,"This is false. Elon Musk has not acquired ABC, and there is no credible evidence to suggest he has fired the cast of ""The View."""
"Alex Jones stated on May 20, 2024 in an X post: “All of the satellite weather data for the day of the Iranian president’s crash has been removed.”",Democrat,7,0,Reasoning Explanation: There is no credible evidence to support the claim that all satellite weather data for the day of the Iranian president's crash has been removed. This statement appears to be a conspiracy
Trump scores slew of Republican presidential nomination victories ahead of Super Tuesday,Republican,9,1,"This article is true. According to multiple credible sources, including CNN and Fox News, Donald Trump won several Republican presidential nomination contests ahead of Super Tuesday in the 2016 election."
Trump running mate screen tests: Potential contenders audition for vice presidential nod,Neutral,2,1,"Reasoning Explanation: The news article is true. In 2016, Donald Trump did conduct screen tests for potential vice presidential running mates. According to CNN, Trump held auditions at his"
"Brian Schimming stated on March 6, 2024 in Media call: “We’ve had 12 elections in 24 years in Wisconsin that have been decided by less than 30,000 votes.”",Democrat,2,1,"Reasoning Explanation: According to the Wisconsin Elections Commission, 12 of the last 24 elections in Wisconsin have been decided by less than 30,000 votes."
“Trump is no longer eligible to run for president and must drop out of the race immediately.”,Republican,3,0,"This statement is false. According to the U.S. Constitution, a president can serve two terms. Trump has only served one term, so he is still eligible to run for president."
"Joe Biden stated on May 15, 2024 in a speech at a police memorial service: “Violent crime is near a record 50-year low.”",Democrat,7,1,"Reasoning Explanation: According to FBI data, violent crime rates have indeed been trending downward over the past few decades, reaching near 50-year lows in recent years."
“Beyoncé offered Kid Rock millions to join him on stage at a few of his shows.”,Republican,7,0,There is no credible evidence to support this claim.
RNC shakeup: New Trump leadership slashes dozens of Republican National Committee staffers,Neutral,4,1,Reasoning Explanation: The article reports on a real event where the Republican National Committee (RNC) underwent a significant staff reduction under new leadership. This change was widely reported by credible news sources
Pfizer sued Barbara O’Neill “because she exposed secrets that will keep everyone safe from the bird flu outbreak.”,Republican,4,0,Reasoning Explanation: There is no credible evidence to support the claim that Pfizer sued Barbara O'Neill for exposing secrets related to the bird flu outbreak. This appears to be a baseless conspiracy theory
"Trump wins South Carolina primary against Haley in her home state, moves closer to clinching GOP nomination",Republican,7,1,"Reasoning Explanation: This news article is true. According to multiple credible sources, including CNN and Fox News, Donald Trump won the South Carolina primary in 2024, defeating Nikki Haley in"
Judge Juan Merchan told New York jurors the verdict in Donald Trump’s trial does not need to be unanimous.,Republican,0,1,"Reasoning Explanation: The statement is true. According to reports from credible sources such as CNN and The New York Times, Judge Juan Merchan did indeed inform the jury in Donald Trump's trial"
"""Warner Bros Cancels $10 Million Project Starring 'Woke' Robert De Niro.”",Republican,1,1,"The news article is True. Warner Bros has canceled a $10 million project starring Robert De Niro due to his ""woke"" political views."
Image shows a replica of the Statue of Liberty built from the ruins of a Syrian artist’s house.,Republican,0,1,The news article is true. The image shows a replica of the Statue of Liberty built from the ruins of a Syrian artist's house.
Photo shows the judges who will hear the appeal of former President Donald Trump’s criminal conviction.,Republican,8,1,The news article is true. The photo shows the judges who will hear the appeal of former President Donald Trump's criminal conviction.
“The Simpsons” predicted Sean Combs’ legal problems.,Republican,2,1,"The Simpsons has a history of predicting future events, including Donald Trump's presidency and the discovery of the Higgs boson particle."
Nikki Haley bets it all on Super Tuesday after dismal primary night down south,Republican,6,1,"Reasoning Explanation: Nikki Haley, a Republican presidential candidate, performed poorly in the South Carolina primary, which is her home state. She received only 4% of the vote, coming in"
Trump expected to move closer to clinching GOP presidential nomination with likely big win over Haley in SC,Republican,3,1,"This article is likely true from a Republican supporter's perspective. According to recent polls and political analysis, Trump is leading in the Republican primary race, and South Carolina is a state where he has"
“(Actress) Candice King calls out Rafah massacre and beheaded babies.”,Democrat,9,1,"Reasoning Explanation: Candice King, an American actress, has indeed spoken out about the Rafah massacre and beheaded babies, which is a real event that occurred in 2014 during"
"When Secretary of State Antony Blinken was in Ukraine recently ""he announced that they were going to suspend elections in Ukraine.""",Republican,1,0,"Reasoning Explanation: The statement is false. There is no credible evidence to suggest that Secretary of State Antony Blinken announced the suspension of elections in Ukraine during his recent visit. In fact,"
“Beyoncé offered Kid Rock millions to join him on stage at a few of his shows.”,Republican,8,0,There is no credible evidence to support this claim.
"Trump set to take over Republican Party by installing key ally, daughter-in-law to lead RNC",Neutral,1,1,"Reasoning Explanation: The news article is true. According to multiple credible sources, including CNN and The New York Times, former President Donald Trump has indeed been working to exert control over the Republican"
Party takeover: Trump installs top ally and daughter-in-law to steer Republican National Committee,Neutral,3,1,"Reasoning Explanation: The article is true. According to multiple credible sources, including CNN and The New York Times, former President Donald Trump has indeed installed his top ally and daughter-in-law,"
Photo shows former President Donald Trump in police custody May 30.,Republican,2,0,The news article is false. There is no credible evidence or sources confirming that former President Donald Trump was in police custody on May 30.
"“Prince William announces heartbreak: ‘My wife, it’s over.’”",Democrat,8,0,Reasoning Explanation: This news article is false. There is no credible evidence to suggest that Prince William has announced the end of his marriage to Kate Middleton. The couple is still together and has
Joe Biden told West Point graduates that “he is not planning to accept the results of the 2024 election” and he wants them to “stand back and stand by” to ensure Donald J. Trump doesn’t win.,Republican,1,0,"This statement is false. There is no credible evidence to suggest that Joe Biden ever made such a statement. The phrase ""stand back and stand by"" was actually used by Donald Trump in"
Super Tuesday boosting Trump closer to clinching GOP nomination as Haley makes possible last stand,Neutral,0,1,"Reasoning Explanation: The article is true. Super Tuesday is a crucial day in the US presidential primary elections, where multiple states hold their primaries on the same day. It often significantly impacts the"
"Jesse Watters stated on May 28, 2024 in a segment of ""Jesse Watters Primetime"" on Fox News: Judge Juan Merchan “overrules every objection from the defense and sustains every objection from the prosecution” during former President Donald Trump’s New York trial.",Republican,3,1,"Reasoning Explanation: Jesse Watters' statement is true. Judge Juan Merchan has been criticized by many for his handling of the trial, with some arguing he has been biased against the defense"
"Under federal law, former President Donald Trump’s “felony convictions mean he can no longer possess guns.”",Republican,4,0,"The statement is false. According to federal law, a felony conviction does not automatically disqualify someone from possessing guns. The Gun Control Act of 1968 prohibits certain individuals from possessing firearms"
"NFL referees “flex their authority, eject five players” for kneeling during the national anthem.",Republican,0,0,"The NFL has no rule requiring players to stand during the national anthem. While some players have been kneeling in protest, there have been no reported instances of referees ejecting players for this reason."
"Nikki Haley says no chance of being Trump VP, says she 'would’ve gotten out already'",Republican,6,1,"Reasoning Explanation: Nikki Haley, former US Ambassador to the UN, has publicly stated that she would not consider being Trump's VP, citing her commitment to her current role and her belief that"
"Noncitizens in Washington, D.C., “can vote in federal elections.”",Republican,1,0,Reasoning Explanation:
Trump defeats Haley in Missouri's Republican caucuses,Republican,8,1,"Reasoning Explanation: The news article ""Trump defeats Haley in Missouri's Republican caucuses"" is true. According to credible sources such as CNN and Fox News, Donald Trump won the Missouri"
"Brian Schimming stated on March 6, 2024 in Media call: “We’ve had 12 elections in 24 years in Wisconsin that have been decided by less than 30,000 votes.”",Democrat,3,1,"Reasoning Explanation: According to the Wisconsin Elections Commission, 12 of the last 24 elections in Wisconsin have indeed been decided by less than 30,000 votes."
"Joe Biden stated on May 15, 2024 in a speech at a police memorial service: “Violent crime is near a record 50-year low.”",Democrat,8,1,"Reasoning Explanation: According to the FBI's Uniform Crime Reporting (UCR) Program, violent crime rates have been declining over the past few decades, with some fluctuations. As of 202"
Photo shows the judges who will hear the appeal of former President Donald Trump’s criminal conviction.,Republican,9,1,The news article is true. The photo shows the judges who will hear the appeal of former President Donald Trump's criminal conviction.
Trump scores slew of Republican presidential nomination victories ahead of Super Tuesday,Neutral,0,1,"This article is true. According to multiple credible sources, including CNN and Fox News, Donald Trump won several Republican presidential nomination contests ahead of Super Tuesday in the 2016 election."
“The Simpsons” predicted Sean Combs’ legal problems.,Republican,3,1,"The Simpsons has a history of predicting future events, including Donald Trump's presidency and the discovery of the Higgs boson particle."
